city_id,country,state,city,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52
460,Philippines,Central Luzon,San Fernando,NA,NA,2,NA,NA,1,NA,NA,3,NA,NA,1,NA,NA,NA,NA,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,1,12
28,Saudi Arabia,Eastern Province,Al-Mubarraz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,France,Pays De La Loire,Nantes,36,20,12,2,6,6,12,4,4,4,16,4,2,2946,2002,258,1750,1320,196,48,898,250,20,36,240,84,230,226,55894,2,120,50,20,34,10,6,6,2,4,38,86,46,NA,132,20,6,16,1120,NA,84,22,56
2572,Kenya,Uasin Gishu County,Eldoret,4,4,3,NA,1,NA,NA,2,NA,2,17,1,NA,NA,135,NA,NA,304,NA,NA,285,260,2,NA,78,NA,NA,NA,19241,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,2,17,NA,NA,37,NA,NA,NA,NA,NA,14,NA,NA
518,Brazil,State Of Rio Grande Do Norte,Mossoró,5,6,2,NA,1,NA,3,1,NA,1,7,1,NA,327,237,46,255,189,108,13,335,97,2,2,28,27,54,45,13028,1,23,NA,3,3,2,2,3,1,NA,6,11,7,19,21,3,1,1,498,NA,17,2,34
1582,Peru,Tacna,Tacna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2756,Bolivia (Plurinational State Of),Chuquisaca Department,Sucre,4,4,2,NA,1,1,2,2,2,2,4,1,NA,331,228,35,263,199,27,18,411,110,7,4,58,52,70,62,9145,NA,11,13,5,6,4,3,5,1,1,4,8,10,17,24,6,4,2,NA,NA,36,2,22
1419,Ukraine,Cherkas'ka Oblast,Cherkassy,2,1,NA,NA,NA,NA,1,NA,NA,NA,3,NA,NA,391,117,NA,120,82,NA,3,147,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,12,9,2,1,NA,NA,NA,11,NA,NA
927,Australia,New South Wales,Wollongong,44,32,12,4,12,12,16,8,8,8,48,8,4,7236,4884,540,5064,3384,656,140,1588,528,24,72,300,212,428,360,70260,4,200,96,16,76,16,12,12,8,8,72,100,80,564,240,40,8,16,1496,NA,148,52,172
782,United States Of America,Ohio,Toledo,19,9,4,NA,2,2,8,3,1,3,27,3,1,1399,1013,237,906,651,137,62,220,145,20,22,52,46,93,121,22057,NA,54,27,9,15,NA,3,3,3,1,25,45,30,227,87,9,5,3,477,NA,17,9,91
2695,Russian Federation,Tambov Oblast,Tambov,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,12,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,Sweden,Skåne County,Malmö,34,28,19,3,13,9,17,6,3,3,33,6,5,4444,3250,368,2670,1907,192,93,1440,372,26,84,316,135,323,395,27029,3,220,99,8,18,4,11,8,6,6,79,133,84,85,249,40,12,19,NA,NA,107,19,99
1010,Mexico,Baja California,Ensenada,11,9,5,1,2,1,5,2,1,1,16,2,1,1094,490,42,770,354,24,23,251,91,6,6,36,33,68,47,21178,1,30,NA,3,14,3,2,2,1,1,7,17,7,NA,39,4,3,2,490,NA,36,2,29
2767,Slovenia,Ljubljana,Ljubljana,112,54,32,7,18,14,50,11,4,7,61,11,4,8265,4596,1857,5193,4045,884,88,1716,424,32,40,687,271,724,813,185582,7,176,86,68,44,20,16,21,7,18,108,227,100,232,385,36,14,18,2760,NA,256,36,236
1150,United States Of America,North Carolina,Greensboro,57,33,15,NA,12,9,12,9,6,15,51,6,6,4902,2850,540,3033,1956,453,114,759,273,30,87,168,108,285,273,80754,NA,147,33,21,36,18,6,15,9,3,81,144,78,414,201,30,15,15,1362,NA,93,21,261
2157,Japan,Chiba Prefecture,Ichihara,6,5,4,1,1,4,8,5,3,2,11,1,1,1132,878,157,744,510,57,24,468,126,12,40,57,52,76,102,20383,NA,79,NA,7,NA,4,4,4,2,2,25,30,25,74,51,8,2,6,407,NA,57,3,68
2795,South Africa,Gauteng,Roodepoort,7,3,2,NA,2,1,2,NA,1,NA,6,1,NA,655,540,111,979,810,58,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,6,6,18,2,1,2,NA,NA,NA,22,6,28,38,2,1,NA,NA,NA,21,NA,23
437,China,Tibet,Lhasa,27,9,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,418,NA,2788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2588,United States Of America,New Jersey,Newark,42,24,15,3,9,12,15,9,3,6,45,6,6,7743,5748,621,5724,4296,459,147,1095,426,48,45,126,147,258,306,68910,NA,390,117,30,63,30,9,15,12,3,72,162,78,450,252,36,12,15,1188,NA,105,30,372
1287,Vietnam,Ba Ria - Vung Tau,Vũng Tàu,3,2,1,1,1,1,5,2,NA,NA,9,NA,NA,528,334,59,341,276,28,8,374,123,3,2,NA,NA,73,85,30082,NA,NA,NA,NA,NA,NA,1,2,NA,1,1,9,3,NA,NA,NA,NA,NA,NA,NA,12,NA,NA
364,Romania,Brașov,Braşov,7,5,3,1,2,1,3,NA,NA,NA,6,1,NA,751,540,97,513,371,55,9,369,92,8,3,83,40,68,94,16515,1,20,NA,6,6,5,4,3,1,3,10,21,10,28,31,5,2,2,484,NA,46,5,36
1154,Venezuela (Bolivarian Republic Of),Falcón,Punto Fijo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1604,Brazil,State Of Minas Gerais,Governador Valadares,5,6,2,NA,2,NA,4,1,NA,NA,7,1,NA,352,232,75,305,183,84,16,307,79,4,3,25,37,56,39,10217,1,23,18,1,5,1,1,2,NA,NA,5,18,7,28,30,3,2,1,NA,NA,20,1,39
2776,Germany,Bavaria,Augsburg,14,9,4,1,3,2,NA,2,1,1,NA,NA,NA,1365,1003,303,727,609,NA,24,NA,NA,NA,NA,NA,56,NA,123,NA,1,61,19,NA,NA,NA,NA,NA,1,NA,22,43,26,NA,58,9,4,4,816,NA,54,7,NA
447,Korea (Republic Of),Jeollabuk-Do,Gunsan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2665,Russian Federation,Chechnya,Groznyi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,NA,NA,473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,United Kingdom Of Great Britain And Northern Ireland,Belfast,Belfast,48,30,12,3,12,6,18,6,3,6,30,6,3,5355,3684,375,3648,2838,297,63,1101,327,27,54,258,144,273,324,88359,6,243,48,12,27,15,3,9,6,3,54,165,66,315,201,39,12,21,1620,NA,108,51,270
1127,Canada,Ontario,Windsor,53,32,16,7,8,9,20,11,7,8,33,7,4,5830,3636,261,3281,2524,342,158,1158,559,37,54,129,183,249,276,56349,3,234,NA,21,NA,15,9,9,7,3,54,123,60,132,222,15,9,12,1125,NA,117,36,354
2816,Russian Federation,Republic Of Bashkortostan,Sterlitamak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,22,NA,NA,1,NA,NA,NA,NA,NA,NA
2372,Brazil,State Of Rio Grande Do Sul,Santa Maria,12,12,3,NA,3,NA,6,NA,NA,NA,15,3,NA,984,621,180,648,522,144,54,846,279,9,6,96,78,150,117,42666,NA,96,12,6,96,6,6,3,3,NA,15,36,21,63,75,6,3,3,1968,NA,54,3,129
369,Argentina,Chaco Province,Resistencia,10,8,3,1,2,1,3,1,1,1,4,2,NA,594,113,53,395,76,7,12,383,62,1,3,29,13,74,26,6700,NA,58,NA,1,2,NA,NA,NA,NA,NA,10,4,3,9,7,3,1,NA,290,NA,8,1,6
649,India,Karnataka,Shivamogga,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA
1211,Germany,Hesse,Wiesbaden,18,NA,4,1,4,4,4,2,NA,NA,6,2,NA,1740,1189,420,NA,783,NA,28,NA,NA,8,17,105,46,110,NA,NA,1,84,NA,NA,NA,4,3,NA,1,NA,25,51,NA,NA,71,NA,4,4,NA,NA,58,8,NA
1841,United Kingdom Of Great Britain And Northern Ireland,England,Brighton & Hove,54,27,18,3,12,6,21,6,3,6,39,6,3,7302,7083,636,6153,4743,528,108,1257,303,30,60,243,117,324,315,91041,3,348,63,12,36,12,6,12,6,3,60,144,96,417,237,39,12,24,1956,NA,186,51,279
278,France,Grand Est,Strasbourg,44,22,10,2,8,6,14,6,2,2,16,4,2,3614,2358,260,1684,1232,310,56,862,196,16,30,214,88,216,308,46154,4,120,36,18,20,10,6,6,2,4,48,86,44,116,142,18,6,12,1072,NA,140,24,56
2379,Ukraine,Sums'ka Oblast,Sumy,3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,40,32,40,25,11339,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
203,Italy,Veneto,Venice,75,30,18,3,12,9,24,6,6,3,24,6,6,4341,3510,642,2538,2151,510,84,1392,375,27,33,327,105,285,387,67791,3,129,84,27,27,18,15,9,3,6,63,117,51,321,198,27,6,15,1149,NA,240,18,318
2741,Israel,Haifa District,Haifa,68,56,20,4,12,8,32,8,4,8,48,12,4,7066,4500,772,4148,3060,552,92,1676,452,28,60,404,216,428,564,212340,8,272,138,36,40,32,24,16,4,12,72,200,96,276,368,44,16,32,2368,NA,256,44,452
1262,Russian Federation,Kostroma Oblast,Kostroma,4,3,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,23,27,35,NA,NA,NA,15,10,NA,NA,NA,NA,NA,NA,1,3,NA,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1760,Spain,Asturias,Gijón,76,44,16,4,8,8,24,4,4,NA,16,4,4,4096,3048,468,2828,2152,412,112,1700,400,28,48,396,124,340,384,115644,4,160,64,40,NA,NA,8,12,4,4,60,152,72,232,180,36,8,20,2060,NA,256,20,376
1687,Ukraine,Zhytomyrs'ka Oblast,Zhitomir,2,3,1,NA,NA,1,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,30,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,United States Of America,Nebraska,Lincoln,64,40,16,NA,16,12,20,12,4,8,56,8,4,5308,3384,604,3532,2224,416,180,1528,NA,40,68,180,256,356,NA,202272,NA,76,56,24,NA,28,12,20,12,8,60,176,104,284,236,36,20,16,1520,NA,172,20,412
55,Japan,Fukui Prefecture,Fukui,9,4,4,1,2,7,4,13,3,2,14,1,1,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,Indonesia,East Java,Kediri,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,Colombia,Sucre,Sincelejo,6,4,2,NA,1,NA,2,1,NA,NA,13,1,NA,278,191,53,300,166,49,16,355,70,3,NA,29,27,48,41,12711,NA,19,NA,2,6,3,2,3,1,1,2,7,5,NA,15,3,1,NA,493,NA,13,1,19
1023,Japan,Tokushima Prefecture,Tokushima,12,5,2,1,2,4,12,5,3,2,8,1,1,1133,817,102,584,507,NA,NA,NA,NA,6,NA,40,34,58,102,18268,1,41,NA,14,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,40
1827,Norway,Hordaland,Bergen,17,12,8,2,5,4,7,3,2,3,17,3,2,2328,1657,228,1322,1035,126,33,457,119,14,38,103,55,113,199,33534,2,73,25,8,13,3,5,4,3,2,51,53,32,75,96,14,5,9,445,NA,53,14,67
516,Turkey,Balikesir,Balikesir,6,3,1,NA,1,1,3,1,NA,1,8,NA,NA,993,373,86,745,372,62,9,221,146,7,6,72,61,97,124,44559,NA,23,NA,NA,NA,NA,3,7,NA,3,8,29,12,NA,49,8,2,3,422,NA,49,2,37
2216,Russian Federation,Mari El Republic,Yoshkar-Ola,1,12,6,1,2,1,5,1,2,1,5,2,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12343,NA,7,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,Thailand,Nakhon Si Thammarat,Nakhon Si Thammarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
2438,Chile,Araucania,Temuco,39,21,6,3,9,6,15,3,3,3,18,6,NA,2037,1344,168,1551,1110,168,63,915,219,24,15,147,63,198,219,42189,3,105,15,9,33,12,9,9,6,3,39,57,24,75,117,21,12,6,996,NA,120,12,108
1252,Russian Federation,Kabardino-Balkaria,Naltchik,6,4,4,NA,1,1,3,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,38,98,44,19175,NA,NA,9,2,10,2,1,1,NA,1,NA,11,5,NA,NA,NA,NA,NA,NA,NA,57,NA,12
310,India,Manipur,Imphal,7,8,3,NA,1,1,7,1,NA,2,11,1,NA,474,279,80,276,167,76,9,452,169,5,5,26,27,45,34,18262,1,10,NA,3,3,1,3,3,2,2,3,26,5,20,63,10,1,3,647,NA,20,2,NA
390,Mexico,Michoacán,Uruapan,13,5,2,NA,1,1,4,3,1,1,10,1,NA,382,358,158,325,198,10,25,337,94,9,7,45,21,72,51,20234,1,26,7,6,12,2,4,3,1,1,5,12,7,NA,24,7,3,1,NA,NA,42,42,29
1520,Bangladesh,Rangpur Division,Rangpur,6,3,3,NA,3,NA,6,3,NA,6,NA,NA,NA,495,NA,48,NA,NA,72,18,993,198,6,NA,48,99,123,123,37347,3,24,NA,3,6,NA,3,6,NA,NA,NA,24,12,NA,48,36,3,27,744,NA,12,6,NA
1034,Brazil,State Of Ceará,Juazeiro Do Norte,4,4,1,NA,1,1,2,NA,1,NA,10,1,NA,362,237,132,379,222,131,13,366,91,3,1,32,32,46,59,12909,NA,29,NA,1,5,NA,1,2,1,1,9,14,7,14,23,2,2,1,294,NA,13,3,19
936,Brazil,State Of Paraná,Foz Do Iguaçu,20,20,4,NA,4,4,12,4,NA,NA,20,4,NA,1680,1172,828,1292,900,588,56,1224,320,24,12,124,136,216,224,60728,4,144,24,12,24,12,8,12,4,4,24,60,28,112,92,12,4,4,2104,NA,104,4,168
2689,South Africa,Gauteng,Boksburg,6,3,2,NA,1,1,3,1,1,1,6,1,NA,697,658,75,731,482,77,62,260,57,4,NA,40,34,99,129,16464,NA,16,NA,3,28,3,2,3,1,1,8,19,10,57,41,4,1,2,788,NA,34,2,26
1444,Brazil,State Of São Paulo,Sumaré,7,7,2,1,5,1,9,1,1,5,18,1,1,553,307,NA,NA,814,NA,23,NA,NA,9,4,39,26,62,63,17073,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,11,26,14,NA,34,NA,NA,NA,NA,NA,39,NA,NA
969,Brazil,State Of Rio De Janeiro,Volta Redonda,12,15,3,NA,3,3,9,3,NA,NA,21,3,NA,948,594,246,486,366,270,45,975,204,12,6,87,75,126,135,41040,3,75,18,12,21,6,6,9,NA,NA,21,42,21,66,75,9,3,3,NA,NA,63,3,99
1303,Russian Federation,Khanty-Mansi Autonomous Okrug,Nizhnevartovsk,4,4,2,NA,NA,2,4,1,NA,NA,6,1,NA,496,421,120,314,219,93,9,459,83,5,15,59,30,85,75,14913,NA,11,8,4,9,2,1,3,1,NA,6,17,6,84,35,5,2,3,496,NA,62,2,21
1139,India,Maharashtra,Parbhani,8,9,13,NA,5,NA,3,5,NA,5,25,3,4,918,437,191,427,300,208,33,759,417,3,12,69,46,162,162,46428,2,87,NA,6,4,4,4,5,2,NA,2,28,15,22,27,24,22,43,1160,NA,35,1,5
1958,United Kingdom Of Great Britain And Northern Ireland,England,Stoke-On-Trent,24,16,8,2,6,4,14,4,2,4,20,4,2,3862,2506,672,2980,2062,386,78,844,206,14,32,182,98,206,128,50658,2,164,34,6,24,8,2,6,4,2,24,70,44,228,148,18,6,10,968,4,64,28,334
2233,Russian Federation,Khabarovsk Krai,Komsomolsk-Na-Amure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,United States Of America,New York,Buffalo,71,45,17,NA,14,12,20,11,4,17,71,7,3,5608,4206,669,4155,2928,491,185,726,436,40,63,144,168,386,303,75162,NA,270,73,30,81,21,11,19,14,8,54,183,102,564,310,33,19,19,1296,NA,106,49,264
1495,Indonesia,Bengkulu,Bengkulu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,France,Occitanie,Montpellier,63,33,18,3,12,6,27,6,6,9,24,6,3,4536,3288,465,2568,2283,225,78,948,369,27,42,327,114,279,399,90414,6,138,90,18,36,15,15,12,6,9,78,141,66,318,180,36,9,24,1776,NA,111,36,90
800,United States Of America,New Jersey,Jersey City,66,36,15,NA,21,12,27,12,6,15,57,6,6,11007,8553,654,6420,4029,606,324,990,330,60,72,180,171,264,282,66885,NA,354,39,21,102,27,21,24,27,9,117,261,90,183,291,39,15,18,1524,NA,237,33,579
2071,Russian Federation,Belgorod Oblast,Stary Oskol,8,4,1,NA,1,3,3,1,NA,NA,6,1,NA,253,215,63,159,139,50,NA,212,76,12,12,146,85,76,66,13378,NA,12,15,4,3,2,3,5,1,1,4,15,3,15,202,1,1,1,571,NA,44,1,10
1327,Mexico,Sinaloa,Los Mochis,16,7,3,1,2,1,4,1,1,1,9,1,1,506,354,81,381,186,54,23,402,136,4,11,47,38,74,59,15533,1,44,13,4,11,2,2,3,1,1,8,14,6,29,31,4,3,1,545,NA,34,3,25
636,Mexico,Hidalgo,Pachuca,36,18,6,3,3,NA,9,6,3,3,33,3,3,2049,831,222,879,657,81,60,1146,396,12,24,99,90,261,126,44070,3,87,21,9,21,9,6,6,3,3,24,33,18,162,84,12,9,3,1896,NA,81,6,57
858,United States Of America,Indiana,Fort Wayne,16,9,4,1,3,3,4,3,2,2,16,2,1,1538,1058,283,1103,725,103,48,318,84,10,17,49,33,94,122,NA,NA,55,16,NA,NA,6,NA,NA,2,NA,16,45,25,150,66,10,4,4,484,NA,48,8,NA
894,Vietnam, Lâm Đồng Province,Đà Lạt,3,3,NA,NA,NA,NA,NA,NA,1,NA,5,1,NA,374,344,NA,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,20,NA,1,1,NA,NA,NA,1,NA
671,Russian Federation,Rostov Oblast,Taganrog,2,2,1,NA,1,1,3,NA,NA,NA,5,NA,NA,NA,NA,NA,185,NA,NA,NA,NA,54,8,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,5,2,3,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
317,United States Of America,Florida,Orlando,69,39,21,3,15,12,18,12,6,6,54,6,9,7143,5736,831,5397,4230,489,201,774,549,33,108,177,156,396,348,96744,NA,147,96,39,42,18,12,18,9,9,99,192,87,990,306,45,21,15,2208,NA,144,30,468
1972,Japan,Yamagata Prefecture,Yamagata,7,4,2,1,2,3,4,4,2,1,5,1,NA,612,356,NA,NA,NA,NA,NA,218,NA,6,NA,NA,NA,NA,NA,NA,1,NA,NA,11,NA,NA,NA,NA,NA,NA,25,20,24,NA,34,NA,NA,NA,NA,NA,NA,NA,NA
2567,Russian Federation,Komi Republic,Syktivkar,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,10,NA,NA,NA,NA,NA,2,NA,NA,3,NA,6,22,31,NA,NA,NA,634,NA,NA,2,NA
2042,Brazil,State Of Minas Gerais,Ipatinga,4,5,1,NA,1,NA,3,1,NA,NA,7,1,NA,356,212,39,201,154,21,13,312,74,3,3,20,25,47,41,11931,1,30,NA,3,5,1,1,1,NA,NA,6,11,6,14,27,3,1,NA,NA,NA,17,1,33
2545,Ukraine,Chernivets'ka Oblast,Chernovtsy,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2276,Mexico,Oaxaca,Oaxaca,10,8,3,1,2,1,3,2,1,1,11,1,1,935,566,57,592,365,57,21,342,145,5,6,45,44,80,60,16840,1,24,20,3,16,3,2,3,1,1,7,14,8,42,39,7,3,2,320,NA,71,2,22
299,Italy,Veneto,Verona,19,10,5,1,4,3,7,2,1,1,11,2,1,1362,978,207,956,586,85,30,449,NA,5,11,108,45,106,151,NA,1,47,21,NA,NA,5,NA,NA,1,2,24,39,21,NA,70,9,2,6,488,NA,59,6,NA
883,Argentina,Misiones Province,Posadas,3,3,NA,NA,1,1,2,1,NA,1,2,1,NA,913,332,21,100,101,30,15,51,45,1,NA,21,14,33,30,8813,NA,NA,NA,NA,2,1,NA,NA,NA,1,6,34,2,6,9,NA,NA,NA,80,NA,3,NA,23
2355,Brazil,State Of Maranhão,Imperatriz,4,5,1,NA,1,NA,3,1,NA,NA,8,1,NA,382,352,162,361,271,233,13,377,119,2,1,31,19,59,36,9915,NA,45,NA,3,NA,5,2,2,NA,NA,4,15,7,NA,28,2,NA,1,542,NA,20,7,35
1219,Italy,Sicily,Messina,NA,9,5,1,5,NA,NA,NA,NA,1,NA,NA,NA,977,654,87,556,566,105,NA,NA,NA,NA,NA,116,NA,140,NA,21028,2,35,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8,NA
1865,Jordan,Irbid Governorate,Irbid,11,5,3,1,3,1,7,1,1,6,NA,1,NA,NA,443,131,331,257,66,28,369,161,9,7,50,118,62,45,34001,1,33,11,4,8,4,3,4,3,2,7,53,21,35,76,9,2,9,669,NA,55,3,24
332,Spain,Extremadura,Mérida,42,27,9,3,6,3,15,3,3,NA,21,6,NA,2841,1815,351,1653,1284,327,117,1410,246,15,30,255,78,255,297,67719,3,93,48,NA,42,12,6,6,6,3,36,87,48,132,147,21,6,12,NA,NA,159,15,183
109,Austria,Styria,Graz,66,40,29,4,22,18,38,8,7,4,39,11,7,5926,4317,898,3538,2644,435,110,1846,472,36,82,464,202,453,544,138046,7,225,57,24,27,20,15,11,8,10,93,190,101,513,240,44,15,17,2482,NA,187,24,355
221,United States Of America,Florida,St. Petersburg,72,40,16,4,24,16,28,16,8,8,60,8,4,9724,7696,924,6880,5596,440,232,904,452,68,156,168,292,312,388,99748,NA,208,76,28,44,20,16,20,12,8,92,332,104,856,500,52,16,28,2316,NA,184,28,352
2647,United Kingdom Of Great Britain And Northern Ireland,England,Nottingham,60,24,15,3,9,9,12,6,3,9,30,6,3,6846,3807,804,5661,4050,666,72,1311,273,27,54,273,132,339,279,104733,6,243,63,12,36,18,6,12,6,3,51,129,81,363,234,39,15,18,1518,NA,180,48,222
550,Tunisia,Sfax,Sfax,8,2,1,NA,NA,NA,4,1,NA,1,7,NA,NA,623,248,38,207,138,13,10,NA,81,6,3,29,NA,NA,NA,12249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
215,Mexico,Puebla,Tehuacán,3,4,2,NA,1,NA,1,1,NA,1,15,1,NA,324,168,24,456,NA,39,21,510,83,3,NA,NA,NA,77,40,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,Philippines,Calabarzon,Cabuyao,15,4,3,1,2,1,8,3,1,1,5,1,1,264,NA,105,158,NA,61,17,331,52,2,5,30,14,61,35,12357,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2406,Belgium,Flanders,Ghent,88,40,20,4,8,12,20,8,4,4,32,8,4,5064,4324,908,3440,2384,820,160,1800,536,60,44,368,168,452,588,112512,4,212,128,32,40,20,16,12,4,8,112,196,112,268,316,40,12,24,2044,NA,144,32,120
